incident_id,incident_status,report_type,report_date,owner_name,regulated_entity_name,county,event_type,event_start,event_end,ep_name,epn,contaminant,est_quantity,units,emission_limit,limit_units,authorization,latitude,longitude,geocode_source
173019,CLOSED,FINAL,9/12/2012,EXXON MOBIL CORPORATION,EXXONMOBIL CHEMICAL BAYTOWN CHEMICAL PLANT,HARRIS,EMISSIONS EVENT,9/1/2012 4:57,9/1/2012 5:18,Flare Stack 28,FS28,Hydrogen cyanide,0.072,POUNDS,0.1,LBS/HR,0.023 of 0.095 lbs are authorized under Permit #36476/PSD-TX-996M1,29.735007,-95.022704,mapbox
173029,CLOSED,FINAL,9/14/2012,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,9/1/2012 10:59,9/1/2012 11:20,AN2  Waste Heat Boiler,30H5,Hydrogen cyanide,98,POUNDS,1.56,LBS/HR,NSR 18251,29.18161,-95.4993375,county_centroid
174667,CLOSED,FINAL,10/24/2012,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,10/10/2012 15:52,10/10/2012 16:08,3030 Fugitives,PH401,Hydrogen cyanide,14,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
176069,CLOSED,FINAL,1/4/2013,GEO SPECIALTY CHEMICALS INC,GEO SPECIALTY CHEMICALS,HARRIS,MAINTENANCE,11/26/2012 6:00,12/24/2012 6:00,(Glycine) Unit HCN Scrubber,172,Hydrogen cyanide,1e-05,POUNDS,0.026,LBS/HR,8052,29.71648,-95.09278,mapbox
176069,CLOSED,FINAL,1/4/2013,GEO SPECIALTY CHEMICALS INC,GEO SPECIALTY CHEMICALS,HARRIS,MAINTENANCE,11/26/2012 6:00,12/24/2012 6:00,HCN Tank Farm Scrubber,237,Hydrogen cyanide,1e-05,POUNDS,0.0009,LBS/HR,8052,29.71648,-95.09278,mapbox
176474,CLOSED,FINAL,12/7/2012,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,11/27/2012 10:00,11/27/2012 22:42,AN3 Absorber Off Gas Line,,Hydrogen cyanide,20.62,POUNDS,0,,18251,29.18161,-95.4993375,county_centroid
177486,CLOSED,FINAL,1/9/2013,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,12/26/2012 12:42,12/26/2012 13:30,AN3 Waste Heat Boiler,31H4,Hydrogen cyanide,3.52,POUNDS,1.56,LBS/HR,TX NSR 18251,29.18161,-95.4993375,county_centroid
178302,CLOSED,FINAL,2/4/2013,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/21/2013 13:06,1/21/2013 15:30,ADN Op Flare,PH3,Hydrogen cyanide,0.66,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
178535,CLOSED,FINAL,2/8/2013,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,1/25/2013 9:32,1/25/2013 11:44,AN2 Reactor 30R1-5 gooseneck,,Hydrogen cyanide,138.8,POUNDS,0,,NA,29.18161,-95.4993375,county_centroid
178535,CLOSED,FINAL,2/8/2013,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,1/25/2013 9:32,1/25/2013 11:44,AN3 Waste Heat Boiler,31H4,Hydrogen cyanide,66.5,POUNDS,1.56,LBS/HR,TX NSR 18251,29.18161,-95.4993375,county_centroid
179694,CLOSED,FINAL,3/6/2013,EXXON MOBIL CORPORATION,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,2/22/2013 18:24,2/23/2013 1:31,CAT REGENERATOR,FCCU3WGS,Hydrogen cyanide,45,POUNDS,0,,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,29.756373,-94.991395,mapbox
181304,CLOSED,FINAL,4/19/2013,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,4/4/2013 19:22,4/7/2013 12:00,ADN - General EPN,10PRC,Hydrogen cyanide,33.44,POUNDS,0,,7186,28.68846258,-96.94182773,census
181304,CLOSED,FINAL,4/19/2013,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,4/4/2013 19:22,4/7/2013 12:00,ADN Operating Flare,10FLR-005,Hydrogen cyanide,595.49,POUNDS,0,,7186,28.68846258,-96.94182773,census
181304,CLOSED,FINAL,4/19/2013,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,4/4/2013 19:22,4/7/2013 12:00,HCN Vent Scrubber,10VNT-255,Hydrogen cyanide,1335.55,POUNDS,0,,7186,28.68846258,-96.94182773,census
181304,CLOSED,FINAL,4/19/2013,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,4/4/2013 19:22,4/7/2013 12:00,SELF Leachate Tank,04PRC,Hydrogen cyanide,0.02,POUNDS,0,,23271,28.68846258,-96.94182773,census
183519,CLOSED,FINAL,6/14/2013,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,6/3/2013 10:30,6/3/2013 13:30,Acrylonitrile Unit 2 Waste Heat Boiler,30H5,Hydrogen cyanide,678.29,POUNDS,1.56,LBS/HR,NSR 18251,29.18161,-95.4993375,county_centroid
183519,CLOSED,FINAL,6/14/2013,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,6/3/2013 10:30,6/3/2013 13:30,Acrylonitrile Unit 3 Waste Heat Boiler,31H4,Hydrogen cyanide,61.04,POUNDS,1.56,LBS/HR,NSR 18251,29.18161,-95.4993375,county_centroid
183519,CLOSED,FINAL,6/14/2013,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,6/3/2013 10:30,6/3/2013 13:30,Waste Heat Boiler,70Z401,Hydrogen cyanide,2284.18,POUNDS,3.12,LBS/HR,NSR 38336,29.18161,-95.4993375,county_centroid
184450,CLOSED,FINAL,7/1/2013,GEO SPECIALTY CHEMICALS INC,GEO SPECIALTY CHEMICALS,HARRIS,MAINTENANCE,6/20/2013 9:00,6/21/2013 11:00,(Tankfarm) HCN Tank Scrubber,237,Hydrogen cyanide,1e-05,POUNDS,0.0009,LBS/HR,8052,29.71648,-95.09278,mapbox
186587,CLOSED,FINAL,8/23/2013,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,8/9/2013 0:11,8/9/2013 15:03,ADN Op Flare,PH2,Hydrogen cyanide,32,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
189685,CLOSED,FINAL,10/17/2013,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,8/13/2013 4:30,8/13/2013 19:00,Biotreatment,08PRC,Hydrogen cyanide,110.7836,POUNDS,1.81,LBS/HR,NSR 31376,28.68846258,-96.94182773,census
187401,CLOSED,FINAL,9/11/2013,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,8/28/2013 5:43,8/28/2013 13:39,Acrylonitrile Unit 2 Waste Heat Boiler,30H5,Hydrogen cyanide,338,POUNDS,1.56,LBS/HR,18251,29.18161,-95.4993375,county_centroid
187401,CLOSED,FINAL,9/11/2013,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,8/28/2013 5:43,8/28/2013 13:39,Acrylonitrile Unit 3 Waste Heat Boiler,31H4,Hydrogen cyanide,84.5,POUNDS,1.56,LBS/HR,18251,29.18161,-95.4993375,county_centroid
187401,CLOSED,FINAL,9/11/2013,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,8/28/2013 5:43,8/28/2013 13:39,AN7 Waste Heat Boiler,70Z401,Hydrogen cyanide,907.4,POUNDS,3.12,LBS/HR,38336,29.18161,-95.4993375,county_centroid
187623,CLOSED,FINAL,9/18/2013,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,9/4/2013 2:36,9/4/2013 17:34,ADN Op Flare,PH3,Hydrogen cyanide,7.9,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
187623,CLOSED,FINAL,9/18/2013,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,9/4/2013 2:36,9/4/2013 17:34,Start Up Flare,PH2,Hydrogen cyanide,37,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
190369,CLOSED,FINAL,11/12/2013,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,10/29/2013 21:36,10/30/2013 14:28,Startup Flare,PH2,Hydrogen cyanide,23,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
191227,CLOSED,FINAL,12/4/2013,EXXON MOBIL CORPORATION,EXXONMOBIL CHEMICAL BAYTOWN CHEMICAL PLANT,HARRIS,EMISSIONS EVENT,11/21/2013 12:00,11/22/2013 9:00,Flare Stack 28,FS28,Hydrogen cyanide,0.11,POUNDS,0.0001,LBS/HR,.11 lbs of total 0.11 lbs are authorized under Permit #36476,29.735007,-95.022704,mapbox
191900,CLOSED,FINAL,12/20/2013,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,12/11/2013 8:27,12/11/2013 9:38,31 Absorber Vent,31D2,Hydrogen cyanide,30,POUNDS,10,POUNDS,NSR 18251,29.18161,-95.4993375,county_centroid
192196,CLOSED,FINAL,12/31/2013,TOKAI CARBON CB LTD,BIG SPRING CARBON BLACK PLANT,HOWARD,EMISSIONS EVENT,12/20/2013 6:42,12/20/2013 11:19,Bag Filter Stack U#1,Flare 1,Hydrogen cyanide,20.64,POUNDS,0,,6580/PSD-TX-151,32.278741,-101.408676,mapbox
192196,CLOSED,FINAL,12/31/2013,TOKAI CARBON CB LTD,BIG SPRING CARBON BLACK PLANT,HOWARD,EMISSIONS EVENT,12/20/2013 6:42,12/20/2013 11:19,Bag Filter Stack U#2,Flare 2,Hydrogen cyanide,13.44,POUNDS,0,,6580/PSD-TX-151,32.278741,-101.408676,mapbox
192196,CLOSED,FINAL,12/31/2013,TOKAI CARBON CB LTD,BIG SPRING CARBON BLACK PLANT,HOWARD,EMISSIONS EVENT,12/20/2013 6:42,12/20/2013 11:19,Bag Filter Stack U#3,Flare 3,Hydrogen cyanide,15.84,POUNDS,0,,6580/PSD-TX-151,32.278741,-101.408676,mapbox
192769,CLOSED,FINAL,1/22/2014,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/8/2014 15:22,1/9/2014 15:32,ADN Start-up Flare,PH2,Hydrogen cyanide,55,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
193060,CLOSED,FINAL,1/28/2014,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,1/15/2014 8:59,1/15/2014 10:32,AN 7 Waste Heat Boiler,70Z401,Hydrogen cyanide,0.1,POUNDS,3.12,LBS/HR,38336,29.18161,-95.4993375,county_centroid
193384,CLOSED,FINAL,2/5/2014,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,1/23/2014 12:47,1/23/2014 15:00,AN 2 Waste Heat Boiler,30 H5,Hydrogen cyanide,61.12,POUNDS,1.56,LBS/HR,18251,29.18161,-95.4993375,county_centroid
193710,CLOSED,FINAL,2/6/2014,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/24/2014 8:15,1/24/2014 16:00,ADN Operating Flare,PH3,Hydrogen cyanide,19,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
193710,CLOSED,FINAL,2/6/2014,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/24/2014 8:15,1/24/2014 16:00,NORTH ADN BOILER,PF41,Hydrogen cyanide,0.68,POUNDS,0,,1302 & PSD-TS-1085,30.05703471,-93.7577447,census
193710,CLOSED,FINAL,2/6/2014,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/24/2014 8:15,1/24/2014 16:00,SOUTH ADN BOILER,PF40,Hydrogen cyanide,0.95,POUNDS,0,,PF40,30.05703471,-93.7577447,census
196002,CLOSED,FINAL,4/4/2014,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,3/26/2014 21:08,3/27/2014 5:08,AN 3 Waste Heat Boiler,31H4,Hydrogen cyanide,11.87,POUNDS,1.56,LBS/HR,18251,29.18161,-95.4993375,county_centroid
196046,CLOSED,FINAL,4/10/2014,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,3/27/2014 19:27,3/27/2014 19:57,AN 2 Unit Waste Heat Boiler,30 H5,Hydrogen cyanide,2.76,POUNDS,1.56,LBS/HR,18251,29.18161,-95.4993375,county_centroid
196046,CLOSED,FINAL,4/10/2014,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,3/27/2014 19:27,3/27/2014 19:57,AN 7 Ejector Vent Scrubber,70K316,Hydrogen cyanide,0.6,POUNDS,0.1,LBS/HR,38336,29.18161,-95.4993375,county_centroid
196046,CLOSED,FINAL,4/10/2014,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,3/27/2014 19:27,3/27/2014 19:57,AN 7 Process Flare,70Z522,Hydrogen cyanide,175,POUNDS,0.28,LBS/HR,38336,29.18161,-95.4993375,county_centroid
196046,CLOSED,FINAL,4/10/2014,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,3/27/2014 19:27,3/27/2014 19:57,AN 7 Process Vent flush Scrubber,70K214,Hydrogen cyanide,6.8,POUNDS,0.1,LBS/HR,38336,29.18161,-95.4993375,county_centroid
196196,CLOSED,FINAL,4/23/2014,EXXON MOBIL CORPORATION,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,3/31/2014 22:15,4/9/2014 21:00,FCCU-2 Wet Gas Scrubber,FCCU2WGS,Hydrogen cyanide,0.0001,POUNDS,6117.32,LBS/HR,250.69 lbs of total 250.69 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL,29.756373,-94.991395,mapbox
197567,CLOSED,FINAL,5/12/2014,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,4/28/2014 15:40,4/28/2014 15:55,AN3 Waste Heat Boiler,31H4,Hydrogen cyanide,126.2,POUNDS,1.56,LBS/HR,18251,29.18161,-95.4993375,county_centroid
197567,CLOSED,FINAL,5/12/2014,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,4/28/2014 15:40,4/28/2014 15:55,AN7 Waste Heat Boiler,70Z401,Hydrogen cyanide,59.4,POUNDS,3.12,LBS/HR,38336,29.18161,-95.4993375,county_centroid
197674,CLOSED,FINAL,5/14/2014,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,5/1/2014 0:43,5/1/2014 1:17,AN 3 Waste Heat Boiler,31H4,Hydrogen cyanide,8.59,POUNDS,1.56,LBS/HR,18251,29.18161,-95.4993375,county_centroid
198449,CLOSED,FINAL,7/9/2014,GEO SPECIALTY CHEMICALS INC,GEO SPECIALTY CHEMICALS,HARRIS,MAINTENANCE,5/19/2014 1:00,5/23/2014 1:00,(Glycine) Unit HCN Scrubber,172,Hydrogen cyanide,1e-05,POUNDS,0.026,LBS/HR,8052,29.71648,-95.09278,mapbox
198449,CLOSED,FINAL,7/9/2014,GEO SPECIALTY CHEMICALS INC,GEO SPECIALTY CHEMICALS,HARRIS,MAINTENANCE,5/19/2014 1:00,5/23/2014 1:00,HCN Tank Farm Scrubber,237,Hydrogen cyanide,1e-05,POUNDS,0.0009,LBS/HR,8052,29.71648,-95.09278,mapbox
199448,CLOSED,FINAL,6/11/2014,TOKAI CARBON CB LTD,BIG SPRING CARBON BLACK PLANT,HOWARD,EMISSIONS EVENT,6/8/2014 2:40,6/8/2014 8:40,Bag Filter Stack U# 3,Flare 3,Hydrogen cyanide,95.02,POUNDS,0,,6580/PSD-TX-151,32.278741,-101.408676,mapbox
200049,CLOSED,FINAL,7/2/2014,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,6/22/2014 0:21,6/22/2014 11:30,HCN Start Up Flare #2,10FLR-002,Hydrogen cyanide,6.015,POUNDS,0,,NSR 7186,28.68846258,-96.94182773,census
202355,CLOSED,FINAL,8/14/2014,GEO SPECIALTY CHEMICALS INC,GEO SPECIALTY CHEMICALS,HARRIS,MAINTENANCE,8/13/2014 22:00,8/14/2014 22:00,(Glycine) Unit HCN Scrubber,172,Hydrogen cyanide,1e-05,POUNDS,0.026,LBS/HR,8052,29.71648,-95.09278,mapbox
206288,CLOSED,FINAL,11/21/2014,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,11/9/2014 4:27,11/9/2014 8:08,ADN Operating Flare,10FLR-005,Hydrogen cyanide,974.08,POUNDS,0,,NSR Permit 7186,28.68846258,-96.94182773,census
206288,CLOSED,FINAL,11/21/2014,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,11/9/2014 4:27,11/9/2014 8:08,HCN Startup Flare #2 MSS,10FLR-002,Hydrogen cyanide,0.1,POUNDS,347.34,LBS/HR,NSR Permit 7186,28.68846258,-96.94182773,census
207439,CLOSED,FINAL,12/19/2014,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,12/13/2014 20:15,12/13/2014 21:54,AN-7 Waste Heat Boiler,70Z401,Hydrogen cyanide,19.37,POUNDS,3.12,LBS/HR,38336,29.18161,-95.4993375,county_centroid
207537,CLOSED,FINAL,12/19/2014,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,12/15/2014 19:48,12/15/2014 21:01,AN-7 Waste Heat Boiler,70Z401,Hydrogen cyanide,14,POUNDS,3.12,LBS/HR,38336,29.18161,-95.4993375,county_centroid
207704,CLOSED,FINAL,12/31/2014,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,12/20/2014 20:07,12/20/2014 20:28,3030 Fugitives,PH401,Hydrogen cyanide,6.25,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
207753,CLOSED,FINAL,1/2/2015,EXXON MOBIL CORPORATION,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,12/21/2014 3:00,12/21/2014 14:59,FCCU3 WGS Stack,FCCU3WGS,Hydrogen cyanide,1e-05,POUNDS,6117.32,LBS/HR,28.13 lbs of the total 28.13 lbs are authorized under Permit # 18287/PSD-TX-730M4/PAL7,29.756373,-94.991395,mapbox
208278,CLOSED,FINAL,1/21/2015,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,1/8/2015 4:56,1/8/2015 7:24,AN-7 Waste Heat Boiler,70Z401,Hydrogen cyanide,29.2,POUNDS,3.12,LBS/HR,38336,29.18161,-95.4993375,county_centroid
208339,CLOSED,FINAL,1/22/2015,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/11/2015 6:45,1/11/2015 9:15,ADN Op Flare,PH3,Hydrogen cyanide,92,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
208339,CLOSED,FINAL,1/22/2015,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/11/2015 6:45,1/11/2015 9:15,South ADN Boiler,PF40,Hydrogen cyanide,8.6,POUNDS,0,,1302 & TX-PSD-1085,30.05703471,-93.7577447,census
210290,CLOSED,FINAL,3/2/2015,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,2/16/2015 15:04,2/17/2015 2:58,3030 Fugitives,PH401,Hydrogen cyanide,6.2,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
210455,CLOSED,FINAL,3/5/2015,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,2/19/2015 16:00,2/19/2015 17:45,Building 3030 Fugitives,PH401,Hydrogen cyanide,5,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
210455,CLOSED,FINAL,3/5/2015,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,2/19/2015 16:00,2/19/2015 17:45,Start-Up Flare,PH2,Hydrogen cyanide,3,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
210653,CLOSED,FINAL,3/11/2015,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,2/25/2015 8:31,2/25/2015 12:32,Building 3030 Fugitives,PH401,Hydrogen cyanide,1,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
210861,CLOSED,FINAL,3/16/2015,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,MAINTENANCE,3/3/2015 14:05,3/3/2015 14:25,HMD MSS Fugitives,04FUG-MSS,Hydrogen cyanide,0.3585,POUNDS,10,POUNDS,NSR 23271,28.68846258,-96.94182773,census
211008,CLOSED,FINAL,3/20/2015,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,3/6/2015 5:03,3/6/2015 6:34,AN-7 Waste Heat Boiler,70Z401,Hydrogen cyanide,16.27,POUNDS,3.12,LBS/HR,38336,29.18161,-95.4993375,county_centroid
211330,CLOSED,FINAL,3/27/2015,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,3/13/2015 16:36,3/13/2015 17:37,AN-2 Waste Heat Boiler,30H5,Hydrogen cyanide,376.6,POUNDS,1.56,LBS/HR,18251,29.18161,-95.4993375,county_centroid
212223,CLOSED,FINAL,4/22/2015,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,4/5/2015 17:30,4/8/2015 17:30,ADN Operating Flare,10FLR005,Hydrogen cyanide,1555.02,POUNDS,397.77,LBS/HR,No specific emissions authorization,28.68846258,-96.94182773,census
212453,CLOSED,FINAL,4/23/2015,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,4/8/2015 23:58,4/9/2015 4:00,ADN OP FLARE,PH3,Hydrogen cyanide,43,POUNDS,0,,1302 & PSD-TX-1085,30.05703471,-93.7577447,census
212812,CLOSED,FINAL,5/2/2015,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,MAINTENANCE,4/20/2015 11:17,4/20/2015 11:39,HMD MSS Fugitives,04FUG-MSS,Hydrogen cyanide,0.00852,POUNDS,10,POUNDS,NSR 23271,28.68846258,-96.94182773,census
213125,CLOSED,FINAL,5/7/2015,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,4/23/2015 17:45,4/23/2015 19:15,AN-7 Waste Heat Boiler,70Z401,Hydrogen cyanide,13.9,POUNDS,3.12,LBS/HR,38336,29.18161,-95.4993375,county_centroid
213126,CLOSED,FINAL,5/8/2015,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,4/24/2015 11:58,4/24/2015 13:04,AN-7 Waste Heat Boiler,70Z401,Hydrogen cyanide,10.4,POUNDS,3.12,LBS/HR,38336,29.18161,-95.4993375,county_centroid
213143,CLOSED,FINAL,5/8/2015,ASCEND PERFORMANCE MATERIALS TEXAS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,4/25/2015 15:30,4/25/2015 16:27,AN-7 Waste Heat Boiler,70Z401,Hydrogen cyanide,9.5,POUNDS,3.12,LBS/HR,38336,29.18161,-95.4993375,county_centroid
